config,accuracy,r2_score
"(5, 30, 0.01, 32, Sigmoid())",0.0,0.5679943528440263
"(5, 30, 0.01, 64, ReLU())",0.01611111161764711,0.616518066989051
"(5, 30, 0.01, 64, Tanh())",0.0,0.6372641954157088
"(5, 30, 0.01, 64, Sigmoid())",0.0,0.5409630636374155
"(5, 30, 0.01, 128, ReLU())",0.016833333667212475,0.6211254133118523
"(5, 30, 0.01, 128, Tanh())",0.0,0.5715300970607333
"(5, 30, 0.01, 128, Sigmoid())",0.0,0.3251909712950389
"(5, 30, 0.1, 32, ReLU())",0.1622222302119351,0.4062705967161391
"(5, 30, 0.1, 32, Tanh())",0.0,0.12223322523964776
"(5, 30, 0.1, 32, Sigmoid())",0.0,0.36754681335555184
"(5, 30, 0.1, 64, ReLU())",0.1171111172103944,0.40518243776427376
"(5, 30, 0.1, 64, Tanh())",0.0,0.17613312933180067
"(5, 30, 0.1, 64, Sigmoid())",0.0,0.2576629916826884
"(5, 30, 0.1, 128, ReLU())",0.06555555949065213,0.429374098777771
"(5, 30, 0.1, 128, Tanh())",0.0,0.2193871041138967
"(5, 30, 0.1, 128, Sigmoid())",0.0,0.18938593731986153
"(5, 40, 0.001, 32, ReLU())",0.007333333558765137,0.5945076379511092
"(5, 40, 0.001, 32, Tanh())",0.0,0.5855921804904938
"(5, 40, 0.001, 32, Sigmoid())",0.0,0.21502133872773913
"(5, 40, 0.001, 64, ReLU())",0.0002222222327772114,0.534803933567471
"(5, 40, 0.001, 64, Tanh())",0.0,0.5465102891127268
"(5, 40, 0.001, 64, Sigmoid())",0.0,0.038837585184309215
"(5, 40, 0.001, 128, ReLU())",0.0,0.3625514639748467
"(5, 40, 0.001, 128, Tanh())",0.0,0.5100966890652975
"(5, 40, 0.001, 128, Sigmoid())",0.0,0.0010410348574320476
"(5, 40, 0.01, 32, ReLU())",0.03283333461472972,0.6443381475077735
"(5, 40, 0.01, 32, Tanh())",0.0,0.669344981511434
"(5, 40, 0.01, 32, Sigmoid())",0.0,0.5576475726233588
"(5, 40, 0.01, 64, ReLU())",0.020777778855214517,0.6480026212003496
"(5, 40, 0.01, 64, Tanh())",0.0,0.65750409828292
"(5, 40, 0.01, 64, Sigmoid())",0.0,0.5080165333218045
"(5, 40, 0.01, 128, ReLU())",0.02550000126292515,0.6037463545799255
"(5, 40, 0.01, 128, Tanh())",0.0,0.5883105529679192
"(5, 40, 0.01, 128, Sigmoid())",0.0,0.3472531735897064
"(5, 40, 0.1, 32, ReLU())",0.20894446089449856,0.23793688085344103
"(5, 40, 0.1, 32, Tanh())",0.0,-0.026167048348320857
"(5, 40, 0.1, 32, Sigmoid())",0.0,0.21927277909384835
"(5, 40, 0.1, 64, ReLU())",0.149666670567563,0.2866327067216237
"(5, 40, 0.1, 64, Tanh())",0.0,0.08422811163796319
"(5, 40, 0.1, 64, Sigmoid())",0.0,0.2007733186086019
"(5, 40, 0.1, 128, ReLU())",0.20066667393419063,0.30390692750612897
"(5, 40, 0.1, 128, Tanh())",0.0,0.19692062338193259
"(5, 40, 0.1, 128, Sigmoid())",0.0,0.1419143776098887
"(5, 50, 0.001, 32, ReLU())",0.00583333370094705,0.6100580559836494
"(5, 50, 0.001, 32, Tanh())",0.0,0.5685514542791579
"(5, 50, 0.001, 32, Sigmoid())",0.0,0.2814868887265523
"(5, 50, 0.001, 64, ReLU())",0.0017777778363476198,0.5588313109344907
"(5, 50, 0.001, 64, Tanh())",0.0,0.5760704477628072
"(5, 50, 0.001, 64, Sigmoid())",0.0,0.10345432162284851
"(5, 50, 0.001, 128, ReLU())",0.0,0.45137770970662433
"(5, 50, 0.001, 128, Tanh())",0.0,0.5038410690095689
"(5, 50, 0.001, 128, Sigmoid())",0.0,0.008127520481745401
"(5, 50, 0.01, 32, ReLU())",0.028277779373133347,0.6395696335368686
"(5, 50, 0.01, 32, Tanh())",0.0,0.6353561215930514
"(5, 50, 0.01, 32, Sigmoid())",0.0,0.5805821319421133
"(5, 50, 0.01, 64, ReLU())",0.03227777955018812,0.6276584532525804
"(5, 50, 0.01, 64, Tanh())",0.0,0.658431715435452
"(5, 50, 0.01, 64, Sigmoid())",0.0,0.5034198694758945
"(5, 50, 0.01, 128, ReLU())",0.028277779722379312,0.6238168577353159
"(5, 50, 0.01, 128, Tanh())",0.0,0.5917575657367706
"(5, 50, 0.01, 128, Sigmoid())",0.0,0.3417812916967604
"(5, 50, 0.1, 32, ReLU())",0.30127779559309903,0.1599920524491204
"(5, 50, 0.1, 32, Tanh())",0.0,-0.02340529693497552
"(5, 50, 0.1, 32, Sigmoid())",0.0,0.31396182046996224
"(5, 50, 0.1, 64, ReLU())",0.325000016988876,0.08865551153818767
"(5, 50, 0.1, 64, Tanh())",0.0,0.013422015640470717
"(5, 50, 0.1, 64, Sigmoid())",0.0,0.3596285879611969
"(5, 50, 0.1, 128, ReLU())",0.15794445063349688,0.16229447722434998
"(5, 50, 0.1, 128, Tanh())",0.0,0.06553503539827135
"(5, 50, 0.1, 128, Sigmoid())",0.0,0.13620325591829088
"(5, 60, 0.001, 32, ReLU())",0.008500000203235282,0.5797177619404263
"(5, 60, 0.001, 32, Tanh())",0.0,0.5903532836172316
"(5, 60, 0.001, 32, Sigmoid())",0.0,0.3154538770516713
"(5, 60, 0.001, 64, ReLU())",0.0020000001143974564,0.5842878652943505
"(5, 60, 0.001, 64, Tanh())",0.0,0.560479978720347
"(5, 60, 0.001, 64, Sigmoid())",0.0,0.07699086268742879
"(5, 60, 0.001, 128, ReLU())",0.0,0.5070457822746701
"(5, 60, 0.001, 128, Tanh())",0.0,0.5244047310617235
"(5, 60, 0.001, 128, Sigmoid())",0.0,0.007618271642261081
"(5, 60, 0.01, 32, ReLU())",0.03011111300697343,0.6156272259023454
"(5, 60, 0.01, 32, Tanh())",0.0,0.6612151496940188
"(5, 60, 0.01, 32, Sigmoid())",0.0,0.5771318243609534
"(5, 60, 0.01, 64, ReLU())",0.035666668554767966,0.6331072780821059
"(5, 60, 0.01, 64, Tanh())",0.0,0.6329817771911621
"(5, 60, 0.01, 64, Sigmoid())",0.0,0.543168670601315
"(5, 60, 0.01, 128, ReLU())",0.02011111227976572,0.582703216208352
"(5, 60, 0.01, 128, Tanh())",0.0,0.6100191209051344
"(5, 60, 0.01, 128, Sigmoid())",0.0,0.36214569211006165
"(5, 60, 0.1, 32, ReLU())",0.38888891061328146,-5.801960451735391
"(5, 60, 0.1, 32, Tanh())",0.0,-0.09788666168848674
"(5, 60, 0.1, 32, Sigmoid())",0.0,0.20269390278392369
"(5, 60, 0.1, 64, ReLU())",0.2746666771838338,0.1346672342883216
"(5, 60, 0.1, 64, Tanh())",0.0,0.08052853412098354
"(5, 60, 0.1, 64, Sigmoid())",0.0,0.23629760411050585
"(5, 60, 0.1, 128, ReLU())",0.3806666739272057,0.0967197318871816
"(5, 60, 0.1, 128, Tanh())",0.0001111111163886057,0.01883129609955682
"(5, 60, 0.1, 128, Sigmoid())",0.0,0.19137291775809395
"(5, 70, 0.001, 32, ReLU())",0.009611111470601626,0.621941026714113
"(5, 70, 0.001, 32, Tanh())",0.0,0.5927519765165117
"(5, 70, 0.001, 32, Sigmoid())",0.0,0.36323539747132194
"(5, 70, 0.001, 64, ReLU())",0.0013888889419225354,0.6044051084253523
"(5, 70, 0.001, 64, Tanh())",0.0,0.575070858001709
"(5, 70, 0.001, 64, Sigmoid())",0.0,0.13011207514339024
"(5, 70, 0.001, 128, ReLU())",0.00016666667458290854,0.5224820574124655
"(5, 70, 0.001, 128, Tanh())",0.0,0.5452837944030762
"(5, 70, 0.001, 128, Sigmoid())",0.0,0.016465160581800673
"(5, 70, 0.01, 32, ReLU())",0.055944447502649076,0.6503923932711283
"(5, 70, 0.01, 32, Tanh())",0.0,0.6337799164983962
"(5, 70, 0.01, 32, Sigmoid())",0.0,0.561213903956943
"(5, 70, 0.01, 64, ReLU())",0.05355555841621632,0.6325442161824968
"(5, 70, 0.01, 64, Tanh())",0.0,0.6663864652315775
"(5, 70, 0.01, 64, Sigmoid())",0.0,0.4908391104804145
"(5, 70, 0.01, 128, ReLU())",0.04572222455559919,0.623361306058036
"(5, 70, 0.01, 128, Tanh())",0.0,0.6114244924651252
"(5, 70, 0.01, 128, Sigmoid())",0.0,0.2965056796868642
"(5, 70, 0.1, 32, ReLU())",0.4686666909191344,-0.17836189601156446
"(5, 70, 0.1, 32, Tanh())",0.0,-0.1339865658018324
"(5, 70, 0.1, 32, Sigmoid())",0.0,0.17744996150334677
"(5, 70, 0.1, 64, ReLU())",0.46716668777581716,-0.753580070204205
"(5, 70, 0.1, 64, Tanh())",0.0,-0.03522030512491862
"(5, 70, 0.1, 64, Sigmoid())",0.0,0.20892281002468532
"(5, 70, 0.1, 128, ReLU())",0.4653889044162093,-0.031222876575258043
"(5, 70, 0.1, 128, Tanh())",0.0,0.031025807062784832
"(5, 70, 0.1, 128, Sigmoid())",0.0,0.22784020172225106
"(5, 80, 0.001, 32, ReLU())",0.013500000712358289,0.6251972052786086
"(5, 80, 0.001, 32, Tanh())",0.0,0.605631109740999
"(5, 80, 0.001, 32, Sigmoid())",0.0,0.40763335426648456
"(5, 80, 0.001, 64, ReLU())",0.0033888890498524737,0.599124530951182
"(5, 80, 0.001, 64, Tanh())",0.0,0.5713220569822524
"(5, 80, 0.001, 64, Sigmoid())",0.0,0.15474814507696363
"(5, 80, 0.001, 128, ReLU())",0.0002222222327772114,0.5242586665683322
"(5, 80, 0.001, 128, Tanh())",0.0,0.5564970937040117
"(5, 80, 0.001, 128, Sigmoid())",0.0,0.016081273555755615
"(5, 80, 0.01, 32, ReLU())",0.0520555591598774,0.6414610279930962
"(5, 80, 0.01, 32, Tanh())",0.0,0.6104248927699195
"(5, 80, 0.01, 32, Sigmoid())",0.0,0.5880691276656257
"(5, 80, 0.01, 64, ReLU())",0.060777780619294695,0.6273954212665558
"(5, 80, 0.01, 64, Tanh())",0.0,0.6821910970740848
"(5, 80, 0.01, 64, Sigmoid())",0.0,0.4870435694853465
"(5, 80, 0.01, 128, ReLU())",0.030333334864634607,0.636459598938624
"(5, 80, 0.01, 128, Tanh())",0.0,0.6079729894797007
"(5, 80, 0.01, 128, Sigmoid())",0.0,0.22188896271917555
"(5, 80, 0.1, 32, ReLU())",0.5277778048378726,0.07577630215220982
"(5, 80, 0.1, 32, Tanh())",5.555555819430285e-05,-0.08566223250495063
"(5, 80, 0.1, 32, Sigmoid())",0.0,0.010374582476086087
"(5, 80, 0.1, 64, ReLU())",0.5155000216845009,-0.05835619237687853
"(5, 80, 0.1, 64, Tanh())",0.0008888889505113992,-0.015857577323913574
"(5, 80, 0.1, 64, Sigmoid())",0.0,0.044027477502822876
"(5, 80, 0.1, 128, ReLU())",0.5137778024913536,-0.003421819872326321
"(5, 80, 0.1, 128, Tanh())",0.00027777779097151425,-0.6523279282781813
"(5, 80, 0.1, 128, Sigmoid())",0.0,0.145163850651847
"(5, 90, 0.001, 32, ReLU())",0.00866666712358387,0.6160976158248054
"(5, 90, 0.001, 32, Tanh())",0.0,0.5973208612865872
"(5, 90, 0.001, 32, Sigmoid())",0.0,0.42533399992518955
"(5, 90, 0.001, 64, ReLU())",0.003000000136024836,0.607416742377811
"(5, 90, 0.001, 64, Tanh())",0.0,0.5738566186692979
"(5, 90, 0.001, 64, Sigmoid())",0.0,0.16659054160118103
"(5, 90, 0.001, 128, ReLU())",0.00027777779097151425,0.5676708387004005
"(5, 90, 0.001, 128, Tanh())",0.0,0.5381145079930624
"(5, 90, 0.001, 128, Sigmoid())",0.0,0.027510533730189007
"(5, 90, 0.01, 32, ReLU())",0.06677778200375745,0.6339902546670702
"(5, 90, 0.01, 32, Tanh())",0.0,0.5972618791792128
"(5, 90, 0.01, 32, Sigmoid())",0.0,0.530700147151947
"(5, 90, 0.01, 64, ReLU())",0.05750000281518118,0.6514877478281657
"(5, 90, 0.01, 64, Tanh())",0.0,0.6400177909268273
"(5, 90, 0.01, 64, Sigmoid())",0.0,0.4622693293624454
"(5, 90, 0.01, 128, ReLU())",0.047000002096562334,0.6056860751575894
"(5, 90, 0.01, 128, Tanh())",0.0,0.609684858057234
"(5, 90, 0.01, 128, Sigmoid())",0.0,0.18832439515325758
"(5, 90, 0.1, 32, ReLU())",0.5532222555743324,0.06223530570665995
"(5, 90, 0.1, 32, Tanh())",0.06050000339099723,-0.2219276660018497
"(5, 90, 0.1, 32, Sigmoid())",0.0,-0.00374068816502889
"(5, 90, 0.1, 64, ReLU())",0.5635555883248647,0.003146092096964518
"(5, 90, 0.1, 64, Tanh())",0.0,0.026921788851420086
"(5, 90, 0.1, 64, Sigmoid())",0.0,0.06885002387894525
"(5, 90, 0.1, 128, ReLU())",0.5656666855017344,-0.18439260787434048
"(5, 90, 0.1, 128, Tanh())",0.00222222234070715,-0.18593419591585794
"(5, 90, 0.1, 128, Sigmoid())",0.0,0.038308537668652005
"(5, 100, 0.001, 32, ReLU())",0.015166667548732625,0.6108709706200494
"(5, 100, 0.001, 32, Tanh())",0.0,0.5929779873953925
"(5, 100, 0.001, 32, Sigmoid())",0.0,0.4294728570514255
"(5, 100, 0.001, 64, ReLU())",0.003777777963680112,0.6173001064194573
"(5, 100, 0.001, 64, Tanh())",0.0,0.5701843069659339
"(5, 100, 0.001, 64, Sigmoid())",0.0,0.20603064695994058
"(5, 100, 0.001, 128, ReLU())",0.0005000000237487257,0.5662916799386343
"(5, 100, 0.001, 128, Tanh())",0.0,0.5579489668210348
"(5, 100, 0.001, 128, Sigmoid())",0.0,0.019557701216803655
"(5, 100, 0.01, 32, ReLU())",0.05972222461261683,0.6348634031083848
"(5, 100, 0.01, 32, Tanh())",0.0,0.6324830419487424
"(5, 100, 0.01, 32, Sigmoid())",0.0,0.5512450039386749
"(5, 100, 0.01, 64, ReLU())",0.04055555661519369,0.6056463585959541
"(5, 100, 0.01, 64, Tanh())",0.0,0.6248498857021332
"(5, 100, 0.01, 64, Sigmoid())",0.0,0.37379616167810226
"(5, 100, 0.01, 128, ReLU())",0.0415000015636906,0.6315968500243293
"(5, 100, 0.01, 128, Tanh())",0.0,0.5949879288673401
"(5, 100, 0.01, 128, Sigmoid())",0.0,0.196769740846422
"(5, 100, 0.1, 32, ReLU())",0.5381111436420016,-0.7226552168528239
"(5, 100, 0.1, 32, Tanh())",0.0010555555927567184,-0.15077915456559923
"(5, 100, 0.1, 32, Sigmoid())",0.0,-0.0035198794470893014
"(5, 100, 0.1, 64, ReLU())",0.5505555735694038,-0.02697160840034485
"(5, 100, 0.1, 64, Tanh())",0.002222222269564453,-0.11190174354447259
"(5, 100, 0.1, 64, Sigmoid())",0.0,-0.0008785658412509494
"(5, 100, 0.1, 128, ReLU())",0.5668889184792837,-0.9734222491582235
"(5, 100, 0.1, 128, Tanh())",0.0005555555819430285,-0.16503647963205972
"(5, 100, 0.1, 128, Sigmoid())",0.0,0.05084853702121311
