experiment,repetition,state,mse,mape,r2
8,2,LeaveOneOut,0.4572914540767669,1.0701920986175537,-0.342562198638916
8,2,DataShapley,0.2786362767219543,0.927170991897583,0.181951642036438
8,2,BetaShapley,0.2939286530017853,0.9016932845115662,0.1370546817779541
8,2,DataBanzhaf,0.3496237397193908,1.151428461074829,-0.0264605283737182
8,2,DataOob,0.2599095106124878,0.9598287343978882,0.236931562423706
8,2,AME,0.2727344036102295,0.958631157875061,0.1992789506912231
8,2,DVRL,0.2253796756267547,0.7166677117347717,0.3383076786994934
8,2,KNNShapley,0.2323183119297027,0.7730187773704529,0.3179365396499634
8,2,LavaEvaluator,0.2452405244112014,0.8757952451705933,0.279998242855072
8,3,LossVal (epochs = 5),0.3680447340011596,1.1332626342773438,-0.0805426836013794
8,3,LossVal (epochs = 30),0.2526126801967621,0.7583263516426086,0.2583543062210083
8,3,Random,0.2315147370100021,0.8222055435180664,0.3202958106994629
8,3,InfluenceSubsample,0.2831091284751892,1.0479742288589478,0.1688198447227478
8,3,LeaveOneOut,0.2785345017910003,0.99859219789505,0.182250440120697
8,3,DataShapley,0.2385958582162857,0.7799510955810547,0.2995063066482544
8,3,BetaShapley,0.2673605978488922,0.9411094188690186,0.2150558829307556
8,3,DataBanzhaf,0.2772937715053558,0.8546067476272583,0.1858931183815002
8,3,DataOob,0.2063695639371872,0.7836802005767822,0.3941195011138916
8,3,AME,0.3580213487148285,1.2539502382278442,-0.0511150360107421
8,3,DVRL,0.2660692930221557,0.9171563386917114,0.2188470959663391
8,3,KNNShapley,0.4656428396701813,1.4740992784500122,-0.3670809268951416
8,3,LavaEvaluator,0.2287419289350509,0.9400776624679564,0.3284364342689514
8,4,LossVal (epochs = 5),0.2162331044673919,0.8980432152748108,0.3651611804962158
8,4,LossVal (epochs = 30),0.219742089509964,0.935415506362915,0.3548591136932373
8,4,Random,0.267318457365036,0.6809749603271484,0.2151796221733093
8,4,InfluenceSubsample,0.2878517210483551,0.8359766006469727,0.1548959612846374
8,4,LeaveOneOut,0.245137482881546,0.9393118023872375,0.2803007364273071
8,4,DataShapley,0.4273829460144043,1.1711804866790771,-0.254753828048706
8,4,BetaShapley,0.2552761137485504,0.8968701958656311,0.2505347728729248
8,4,DataBanzhaf,0.3173452615737915,0.8964940309524536,0.0683059096336364
8,4,DataOob,0.2714851200580597,0.9760841727256776,0.2029467225074768
8,4,AME,0.2252934575080871,0.7750037908554077,0.3385608196258545
8,4,DVRL,0.216735690832138,0.8283433318138123,0.3636856079101562
8,4,KNNShapley,0.2532866895198822,0.8020572066307068,0.2563754916191101
8,4,LavaEvaluator,0.2069687694311142,0.6979090571403503,0.3923603296279907
8,5,LossVal (epochs = 5),0.2526442110538482,0.860924482345581,0.2582617402076721
8,5,LossVal (epochs = 30),0.2265005111694336,0.7514411211013794,0.3350170850753784
8,5,Random,0.2996793091297149,1.0391881465911863,0.1201714277267456
8,5,InfluenceSubsample,0.388467013835907,1.1889419555664062,-0.1405004262924194
8,5,LeaveOneOut,0.370845228433609,0.8746870160102844,-0.0887646675109863
8,5,DataShapley,0.2980817258358001,1.1851680278778076,0.1248617768287658
8,5,BetaShapley,0.3155756294727325,0.9928872585296632,0.0735014081001281
8,5,DataBanzhaf,0.2393485009670257,0.7287358045578003,0.2972966432571411
8,5,DataOob,0.4247364401817322,1.2747385501861572,-0.2469838857650756
8,5,AME,0.2238999754190445,0.6891381740570068,0.3426519632339477
8,5,DVRL,0.2991679012775421,1.0312068462371826,0.1216728091239929
8,5,KNNShapley,0.2046847492456436,0.679941713809967,0.3990659713745117
8,5,LavaEvaluator,0.2913227081298828,0.9368858337402344,0.144705593585968
8,6,LossVal (epochs = 5),0.2137784659862518,0.691428542137146,0.3723677396774292
8,6,LossVal (epochs = 30),0.3736624717712402,1.1091219186782837,-0.0970357656478881
8,6,Random,0.246168777346611,0.7356708645820618,0.2772729992866516
8,6,InfluenceSubsample,0.2456414401531219,0.9719446897506714,0.2788211703300476
8,6,LeaveOneOut,0.2548542022705078,0.9808723330497742,0.2517734169960022
8,6,DataShapley,0.2624301314353943,0.9612526297569276,0.2295312881469726
8,6,BetaShapley,0.198172777891159,0.7661100625991821,0.4181844592094421
8,6,DataBanzhaf,0.2500395476818084,0.8056730031967163,0.2659088373184204
8,6,DataOob,0.2315123230218887,0.7894840836524963,0.3203029036521911
8,6,AME,0.2093880176544189,0.8122459650039673,0.3852576017379761
8,6,DVRL,0.3266631066799164,0.9013347029685974,0.0409496426582336
8,6,KNNShapley,0.3143431544303894,0.888428807258606,0.0771198272705078
8,6,LavaEvaluator,0.2395598590373993,0.7906367778778076,0.2966760993003845
8,7,LossVal (epochs = 5),0.5435340404510498,1.2316980361938477,-0.595761775970459
8,7,LossVal (epochs = 30),0.2933470606803894,0.8666584491729736,0.1387622356414795
8,7,Random,0.2258779853582382,0.8053553104400635,0.3368447422981262
8,7,InfluenceSubsample,0.219406247138977,0.8660499453544617,0.3558450937271118
8,7,LeaveOneOut,0.3450254201889038,0.9944660067558287,-0.0129601955413818
8,7,DataShapley,0.191632866859436,0.8528117537498474,0.4373849630355835
8,7,BetaShapley,0.2727342247962951,0.7989948987960815,0.1992794275283813
8,7,DataBanzhaf,0.2570962309837341,0.859350323677063,0.2451910972595214
8,7,DataOob,0.2963967621326446,0.9381064176559448,0.1298086047172546
8,7,AME,0.2427321672439575,0.7978909015655518,0.2873625159263611
8,7,DVRL,0.2572713792324066,0.8412776589393616,0.2446768879890442
8,7,KNNShapley,0.241436630487442,0.6247246265411377,0.2911661267280578
8,7,LavaEvaluator,0.2985025346279144,0.9821938276290894,0.1236262321472168
8,8,LossVal (epochs = 5),0.2516025304794311,0.8746705651283264,0.2613200545310974
8,8,LossVal (epochs = 30),0.2308834046125412,0.8210715651512146,0.3221493363380432
8,8,Random,0.3343289494514465,1.178577184677124,0.0184435248374938
8,8,InfluenceSubsample,0.2390074431896209,0.7478522062301636,0.2982979416847229
8,8,LeaveOneOut,0.2149268239736557,0.8107671141624451,0.3689962029457092
8,8,DataShapley,0.3028795421123504,1.0203851461410522,0.1107758283615112
8,8,BetaShapley,0.260393738746643,0.8207519054412842,0.2355098724365234
8,8,DataBanzhaf,0.313076764345169,0.8793407678604126,0.0808377861976623
8,8,DataOob,0.3814036846160888,1.0633890628814695,-0.1197632551193237
8,8,AME,0.2115609943866729,0.8799179196357727,0.3788779973983764
8,8,DVRL,0.2699215710163116,0.8083497285842896,0.2075371742248535
8,8,KNNShapley,0.2838242650032043,0.8549919724464417,0.1667202115058899
8,8,LavaEvaluator,0.2865325510501861,1.131763935089111,0.1587689518928527
8,9,LossVal (epochs = 5),0.3106314837932586,0.9505442380905152,0.088016927242279
8,9,LossVal (epochs = 30),0.2661802172660827,0.8335236310958862,0.2185213565826416
8,9,Random,0.3936556875705719,1.0370702743530271,-0.1557338237762451
8,9,InfluenceSubsample,0.2599315047264099,0.9315155744552612,0.2368670105934143
8,9,LeaveOneOut,0.2360478341579437,0.8357611298561096,0.3069870471954345
8,9,DataShapley,0.3438712656497955,1.055080533027649,-0.0095717906951904
8,9,BetaShapley,0.2673162519931793,1.145638108253479,0.2151861190795898
8,9,DataBanzhaf,0.3924295902252197,1.2269402742385864,-0.1521341800689697
8,9,DataOob,0.2151357680559158,0.7655429244041443,0.3683828115463257
8,9,AME,0.2164251953363418,0.727843165397644,0.3645972013473511
8,9,DVRL,0.2481763958930969,0.805026113986969,0.2713788151741028
8,9,KNNShapley,0.2354683429002761,0.7882686853408813,0.3086884021759033
8,9,LavaEvaluator,0.278329849243164,0.8866233825683594,0.1828513145446777
8,10,LossVal (epochs = 5),0.2726477682590484,1.0192724466323853,0.1995332837104797
8,10,LossVal (epochs = 30),0.2442865371704101,0.6929100751876831,0.2827990651130676
8,10,Random,0.3240204751491546,0.9293881058692932,0.0487081408500671
8,10,InfluenceSubsample,0.3150376379489898,1.0701062679290771,0.0750808715820312
8,10,LeaveOneOut,0.2888652384281158,0.8937713503837585,0.1519204378128051
8,10,DataShapley,0.2606084048748016,1.0491551160812378,0.2348796725273132
8,10,BetaShapley,0.271371841430664,0.9626822471618652,0.2032793164253235
8,10,DataBanzhaf,0.3226805627346039,0.9743855595588684,0.0526419878005981
8,10,DataOob,0.2797718048095703,0.9490458369255066,0.1786178946495056
8,10,AME,0.2711769938468933,0.8643618226051331,0.2038514018058776
8,10,DVRL,0.2609317302703857,0.9371771812438964,0.2339304089546203
8,10,KNNShapley,0.2323096543550491,0.8973674178123474,0.3179619908332824
8,10,LavaEvaluator,0.2262097597122192,0.8177699446678162,0.3358706831932068
9,1,base,0.2188372910022735,0.6611471176147461,0.2779049277305603
9,2,base,0.2056501507759094,0.6892334818840027,0.3214184045791626
9,3,base,0.2718616724014282,0.7279617786407471,0.1029409170150756
9,4,base,0.2376623302698135,0.6786718368530273,0.2157881259918213
9,5,base,0.2262793481349945,0.6717944741249084,0.2533484101295471
9,6,base,0.2562785148620605,0.7318196296691895,0.1543604731559753
9,7,base,0.2048404365777969,0.6989662647247314,0.3240901827812195
9,8,base,0.2705914676189422,0.7713236808776855,0.1071321964263916
9,9,base,0.27525395154953,0.7378128170967102,0.0917474627494812
9,10,base,0.2400674074888229,0.69016033411026,0.2078521251678466
9,1,LossVal (epochs = 5),0.2071369439363479,0.6145922541618347,0.3165124654769897
9,1,LossVal (epochs = 30),0.3731317520141601,0.8242617845535278,-0.2312188148498535
9,1,Random,0.1989386975765228,0.6624014377593994,0.3435640931129455
9,1,InfluenceSubsample,0.2571989595890045,0.7175650000572205,0.1513233184814453
9,1,LeaveOneOut,0.1867825388908386,0.5850337147712708,0.3836756348609924
9,1,DataShapley,0.2149887382984161,0.6315212249755859,0.2906039357185364
9,1,BetaShapley,0.1532752960920334,0.5425612330436707,0.4942391514778137
9,1,DataBanzhaf,0.2078739702701568,0.6477261781692505,0.3140804767608642
9,1,DataOob,0.2080427855253219,0.6725257635116577,0.3135234713554382
9,1,AME,0.1900351196527481,0.5972544550895691,0.3729431629180908
9,1,DVRL,0.182309553027153,0.5881945490837097,0.398435115814209
9,1,KNNShapley,0.1629294157028198,0.532533586025238,0.462383508682251
9,1,LavaEvaluator,0.1537813693284988,0.5471658706665039,0.4925692677497864
9,2,LossVal (epochs = 5),0.1661327928304672,0.5740021467208862,0.4518133997917175
9,2,LossVal (epochs = 30),0.1611616462469101,0.5924255847930908,0.4682166576385498
9,2,Random,0.2203596532344818,0.7446020245552063,0.2728815674781799
9,2,InfluenceSubsample,0.2598103880882263,0.7398947477340698,0.1427063941955566
9,2,LeaveOneOut,0.1978645771741867,0.6861699223518372,0.3471083641052246
9,2,DataShapley,0.1660356968641281,0.5992282032966614,0.4521337747573852
9,2,BetaShapley,0.2201831489801406,0.6313048005104065,0.273464024066925
9,2,DataBanzhaf,0.2475095689296722,0.6950634121894836,0.1832953095436096
9,2,DataOob,0.239540696144104,0.7187716364860535,0.2095901370048523
9,2,AME,0.2121672183275222,0.6009689569473267,0.2999140620231628
9,2,DVRL,0.2501029670238495,0.8255654573440552,0.1747379302978515
9,2,KNNShapley,0.1925510317087173,0.5623323917388916,0.3646414279937744
9,2,LavaEvaluator,0.1964699476957321,0.5427427291870117,0.3517102003097534
9,3,LossVal (epochs = 5),0.2509984970092773,0.690241277217865,0.171782910823822
9,3,LossVal (epochs = 30),0.2154978066682815,0.6312394142150879,0.2889241576194763
9,3,Random,0.2612800598144531,0.7181817889213562,0.1378569602966308
9,3,InfluenceSubsample,0.2103272676467895,0.6735261082649231,0.3059853315353393
9,3,LeaveOneOut,0.2041851431131363,0.6436865925788879,0.3262524604797363
9,3,DataShapley,0.1963575482368469,0.6510177254676819,0.3520810604095459
9,3,BetaShapley,0.1593263000249862,0.5817082524299622,0.4742726683616638
9,3,DataBanzhaf,0.1844992488622665,0.5611208081245422,0.3912097811698913
9,3,DataOob,0.1788833737373352,0.6181895732879639,0.4097404479980469
9,3,AME,0.2252628207206726,0.6569365859031677,0.2567026615142822
9,3,DVRL,0.2992616891860962,0.8001995086669922,0.0125293731689453
9,3,KNNShapley,0.1809179335832595,0.6626142859458923,0.4030269980430603
9,3,LavaEvaluator,0.2201755493879318,0.6473100781440735,0.2734891176223755
9,4,LossVal (epochs = 5),0.2537772357463836,0.7663381099700928,0.1626139879226684
9,4,LossVal (epochs = 30),0.2359787225723266,0.7232853174209595,0.2213435173034668
9,4,Random,0.2451357692480087,0.6877815127372742,0.1911280751228332
9,4,InfluenceSubsample,0.2319405823945999,0.6866153478622437,0.2346681356430053
9,4,LeaveOneOut,0.2196519821882248,0.7233071327209473,0.2752166986465454
9,4,DataShapley,0.1901416629552841,0.5823400020599365,0.3725915551185608
9,4,BetaShapley,0.1985186487436294,0.6514087915420532,0.3449501395225525
9,4,DataBanzhaf,0.1899507939815521,0.572965145111084,0.3732213973999023
9,4,DataOob,0.3128004372119903,0.8699982166290283,-0.0321443080902099
9,4,AME,0.22940693795681,0.7001186609268188,0.2430284023284912
9,4,DVRL,0.1926377564668655,0.6182665228843689,0.364355206489563
9,4,KNNShapley,0.1867863237857818,0.6900023818016052,0.3836631178855896
9,4,LavaEvaluator,0.2279645204544067,0.7318150401115417,0.2477878928184509
9,5,LossVal (epochs = 5),0.1805771440267563,0.6004921793937683,0.4041515588760376
9,5,LossVal (epochs = 30),0.1987264156341552,0.6183751821517944,0.3442645668983459
9,5,Random,0.1795433759689331,0.5916886329650879,0.4075626730918884
9,5,InfluenceSubsample,0.1634175181388855,0.6073023080825806,0.4607729315757751
9,5,LeaveOneOut,0.3197375833988189,0.8311882019042969,-0.0550346374511718
9,5,DataShapley,0.1693400591611862,0.5977561473846436,0.4412304162979126
9,5,BetaShapley,0.2698065042495727,0.707644522190094,0.1097223758697509
9,5,DataBanzhaf,0.1855021864175796,0.5604710578918457,0.3879004120826721
9,5,DataOob,0.2020210921764373,0.631828784942627,0.3333931565284729
9,5,AME,0.2315357476472854,0.6593164801597595,0.2360039949417114
9,5,DVRL,0.1844412982463836,0.6859654784202576,0.3914010524749756
9,5,KNNShapley,0.2428621649742126,0.6964986324310303,0.1986302733421325
9,5,LavaEvaluator,0.265638917684555,0.8775938749313354,0.1234740614891052
9,6,LossVal (epochs = 5),0.2190784662961959,0.6410710215568542,0.277109146118164
9,6,LossVal (epochs = 30),0.2747706472873688,0.7668131589889526,0.0933422446250915
9,6,Random,0.2150401622056961,0.6059963703155518,0.2904342412948608
9,6,InfluenceSubsample,0.2033022195100784,0.6673464775085449,0.3291658163070678
9,6,LeaveOneOut,0.2091071009635925,0.7177773714065552,0.3100115656852722
9,6,DataShapley,0.2296864539384842,0.7245867252349854,0.242106020450592
9,6,BetaShapley,0.2345346212387085,0.6603586673736572,0.2261086106300354
9,6,DataBanzhaf,0.1842772215604782,0.6078229546546936,0.3919424414634704
9,6,DataOob,0.1766362339258194,0.5437487363815308,0.4171553254127502
9,6,AME,0.224615603685379,0.7327902913093567,0.2588382959365845
9,6,DVRL,0.3234730958938598,0.6841503381729126,-0.0673607587814331
9,6,KNNShapley,0.163213312625885,0.5920357704162598,0.4614467620849609
9,6,LavaEvaluator,0.2440036386251449,0.6773337125778198,0.1948637962341308
9,7,LossVal (epochs = 5),0.2412673085927963,0.7396488785743713,0.2038928270339965
9,7,LossVal (epochs = 30),0.1971975266933441,0.5839173793792725,0.3493094444274902
9,7,Random,0.186692789196968,0.5607171654701233,0.3839717507362366
9,7,InfluenceSubsample,0.2180220633745193,0.6990318298339844,0.2805949449539184
9,7,LeaveOneOut,0.1922526806592941,0.5879956483840942,0.3656258583068847
9,7,DataShapley,0.1968674510717392,0.5782670378684998,0.3503986001014709
9,7,BetaShapley,0.2363834232091903,0.6211746335029602,0.2200081348419189
9,7,DataBanzhaf,0.2111556231975555,0.6387149691581726,0.3032520413398742
9,7,DataOob,0.1851405203342437,0.6487129926681519,0.389093816280365
9,7,AME,0.2229451835155487,0.6381150484085083,0.2643501758575439
9,7,DVRL,0.1499046981334686,0.5621259212493896,0.5053610801696777
9,7,KNNShapley,0.2078628242015838,0.7601884007453918,0.3141172528266907
9,7,LavaEvaluator,0.2978664040565491,0.8298187255859375,0.0171334147453308
9,8,LossVal (epochs = 5),0.2223224490880966,0.6719059944152832,0.2664049863815307
9,8,LossVal (epochs = 30),0.2947158813476562,0.7452666759490967,0.0275291204452514
9,8,Random,0.4197839796543121,0.9434446692466736,-0.3851567506790161
9,8,InfluenceSubsample,0.1970489621162414,0.6719119548797607,0.349799633026123
9,8,LeaveOneOut,0.20509834587574,0.5964095592498779,0.3232391476631164
9,8,DataShapley,0.207263171672821,0.6559914946556091,0.3160958886146545
9,8,BetaShapley,0.2555993199348449,0.7180678844451904,0.15660160779953
9,8,DataBanzhaf,0.1699031740427017,0.5495791435241699,0.4393723011016845
9,8,DataOob,0.1907102316617965,0.5892239809036255,0.3707154989242553
9,8,AME,0.2002979218959808,0.6467480659484863,0.3390790820121765
9,8,DVRL,0.212902545928955,0.6915655136108398,0.297487735748291
9,8,KNNShapley,0.3670600652694702,0.883962094783783,-0.2111842632293701
9,8,LavaEvaluator,0.1958467811346054,0.5332543849945068,0.3537664413452148
9,9,LossVal (epochs = 5),0.2667182087898254,0.7690276503562927,0.1199127435684204
9,9,LossVal (epochs = 30),0.2907784283161163,0.7544623613357544,0.040521502494812
9,9,Random,0.1853868067264557,0.6172385215759277,0.3882811069488525
9,9,InfluenceSubsample,0.2240013033151626,0.6692860722541809,0.2608652710914612
9,9,LeaveOneOut,0.2784191370010376,0.6817677021026611,0.0813032984733581
9,9,DataShapley,0.2569003403186798,0.7051454186439514,0.1523086428642273
9,9,BetaShapley,0.1877558827400207,0.6668602824211121,0.3804638981819153
9,9,DataBanzhaf,0.1961742639541626,0.6454605460166931,0.3526858687400818
9,9,DataOob,0.1954036653041839,0.6673647165298462,0.3552286028861999
9,9,AME,0.2597600519657135,0.7240443825721741,0.1428724527359008
9,9,DVRL,0.2390031814575195,0.7306506037712097,0.2113637924194336
9,9,KNNShapley,0.1964980214834213,0.5958989262580872,0.3516175746917724
9,9,LavaEvaluator,0.3403007388114929,0.7425322532653809,-0.1228867769241333
9,10,LossVal (epochs = 5),0.1932843476533889,0.6497567296028137,0.3622216582298279
9,10,LossVal (epochs = 30),0.2157202661037445,0.5906578898429871,0.2881901264190674
9,10,Random,0.2283561378717422,0.6831945180892944,0.2464957237243652
9,10,InfluenceSubsample,0.2365224510431289,0.6366362571716309,0.2195493578910827
9,10,LeaveOneOut,0.1846230328083038,0.6190691590309143,0.3908013105392456
9,10,DataShapley,0.1770596653223037,0.5866944193840027,0.4157581329345703
9,10,BetaShapley,0.288633793592453,0.6403298377990723,0.047598123550415
9,10,DataBanzhaf,0.1854301393032074,0.6102926135063171,0.3881381154060364
9,10,DataOob,0.2009455561637878,0.6481354236602783,0.3369420766830444
9,10,AME,0.2145406603813171,0.6950377225875854,0.2920824885368347
9,10,DVRL,0.1453910768032074,0.5350702404975891,0.5202546119689941
9,10,KNNShapley,0.2433196306228637,0.747092068195343,0.1971207857131958
9,10,LavaEvaluator,0.1879831254482269,0.6633567810058594,0.3797140717506408
10,1,base,0.1779344379901886,0.9198070168495178,0.3937762975692749
10,2,base,0.1778400838375091,1.0246086120605469,0.3940978050231933
10,3,base,0.1854493468999862,1.0407322645187378,0.3681729435920715
10,4,base,0.2199962884187698,1.2088508605957031,0.2504713535308838
10,5,base,0.2292478233575821,1.0265463590621948,0.2189512848854065
10,6,base,0.2522845268249511,1.116921305656433,0.1404650807380676
10,7,base,0.1845871359109878,1.0462993383407593,0.3711104989051819
10,8,base,0.2129749953746795,1.031407356262207,0.2743929028511047
10,9,base,0.2452118694782257,1.0918046236038208,0.1645616292953491
10,10,base,0.1632820069789886,1.0399069786071775,0.4436972141265869
10,1,LossVal (epochs = 5),0.3732103109359741,1.408956527709961,-0.2715297937393188
10,1,LossVal (epochs = 30),0.2300107032060623,1.1276224851608276,0.216352105140686
10,1,Random,0.212316408753395,0.7921578884124756,0.2766367197036743
10,1,InfluenceSubsample,0.2254460006952285,1.2220823764801023,0.2319040894508361
10,1,LeaveOneOut,0.1721500158309936,1.236235737800598,0.4134838581085205
10,1,DataShapley,0.1879922151565551,1.1392920017242432,0.3595094084739685
10,1,BetaShapley,0.252496600151062,1.1396905183792114,0.1397426128387451
10,1,DataBanzhaf,0.3684621155261993,1.2080528736114502,-0.2553526163101196
10,1,DataOob,0.1611909419298172,0.9710489511489868,0.4508215188980102
10,1,AME,0.2640567719936371,1.7631698846817017,0.1003569364547729
10,1,DVRL,0.3935900628566742,1.6577564477920532,-0.3409637212753296
10,1,KNNShapley,0.2284324169158935,1.5782592296600342,0.2217293977737426
10,1,LavaEvaluator,0.2165491282939911,0.916429877281189,0.262215793132782
10,2,LossVal (epochs = 5),0.2038354873657226,1.0228291749954224,0.3055312037467956
10,2,LossVal (epochs = 30),0.2500714361667633,1.24752676486969,0.1480050683021545
10,2,Random,0.1884349733591079,1.224237084388733,0.3580009341239929
10,2,InfluenceSubsample,0.3231273293495178,2.0968475341796875,-0.1008968353271484
10,2,LeaveOneOut,0.1813101023435592,1.148906111717224,0.3822753429412842
10,2,DataShapley,0.3022502362728119,1.2781541347503662,-0.0297683477401733
10,2,BetaShapley,0.1998866498470306,1.0800825357437134,0.3189849853515625
10,2,DataBanzhaf,0.2584345638751983,1.1286064386367798,0.1195119023323059
10,2,DataOob,0.293125182390213,1.1992154121398926,0.0013207197189331
10,2,AME,0.3134841620922088,1.2798326015472412,-0.0680423974990844
10,2,DVRL,0.1832633316516876,1.0028854608535769,0.3756207227706909
10,2,KNNShapley,0.2026196122169494,1.2252135276794434,0.3096737265586853
10,2,LavaEvaluator,0.221033290028572,1.027368187904358,0.2469382286071777
10,3,LossVal (epochs = 5),0.2465986162424087,1.1857945919036863,0.159837007522583
10,3,LossVal (epochs = 30),0.1910446137189865,0.9199283719062804,0.3491098880767822
10,3,Random,0.2460263073444366,1.5154881477355957,0.1617868542671203
10,3,InfluenceSubsample,0.1580494493246078,1.1924961805343628,0.4615246057510376
10,3,LeaveOneOut,0.1756173223257064,1.198685884475708,0.4016706943511963
10,3,DataShapley,0.2333841323852539,1.3477773666381836,0.2048588991165161
10,3,BetaShapley,0.1725353747606277,0.9022906422615052,0.412170946598053
10,3,DataBanzhaf,0.1990387737751007,1.3501403331756592,0.321873664855957
10,3,DataOob,0.1767020523548126,1.0978662967681885,0.3979750275611877
10,3,AME,0.172757476568222,1.1328299045562744,0.4114142060279846
10,3,DVRL,0.1764874905347824,0.9360504150390624,0.3987060785293579
10,3,KNNShapley,0.1584870219230651,1.184136152267456,0.4600337743759155
10,3,LavaEvaluator,0.4364988803863525,1.697793960571289,-0.4871543645858764
10,4,LossVal (epochs = 5),0.2134197503328323,1.365129470825195,0.2728776335716247
10,4,LossVal (epochs = 30),0.199579045176506,1.164560317993164,0.3200329542160034
10,4,Random,0.2122817188501358,1.0128642320632937,0.2767548561096191
10,4,InfluenceSubsample,0.3335161209106445,1.3247698545455933,-0.1362913846969604
10,4,LeaveOneOut,0.1905138939619064,0.98652583360672,0.3509179949760437
10,4,DataShapley,0.2504859864711761,1.0945969820022583,0.1465927362442016
10,4,BetaShapley,0.1725119352340698,1.0393626689910889,0.412250816822052
10,4,DataBanzhaf,0.1625096499919891,0.9954137206077576,0.4463286399841308
10,4,DataOob,0.1824433654546737,1.1426604986190796,0.3784143328666687
10,4,AME,0.2268296331167221,1.009166598320007,0.2271900773048401
10,4,DVRL,0.2432902753353119,1.4916763305664062,0.1711085438728332
10,4,KNNShapley,0.1545393019914627,0.8111701607704163,0.473483681678772
10,4,LavaEvaluator,0.2354117482900619,1.1383510828018188,0.1979507207870483
10,5,LossVal (epochs = 5),0.2251429557800293,1.1791990995407104,0.2329365611076355
10,5,LossVal (epochs = 30),0.2002651542425155,1.320375680923462,0.3176953792572021
10,5,Random,0.2526153326034546,1.4943597316741943,0.1393380165100097
10,5,InfluenceSubsample,0.216982826590538,1.2881933450698853,0.2607381939888
10,5,LeaveOneOut,0.1807706505060196,1.0470985174179075,0.3841133117675781
10,5,DataShapley,0.2361094802618026,1.3594478368759155,0.1955735683441162
10,5,BetaShapley,0.1942137330770492,1.022303581237793,0.3383126258850097
10,5,DataBanzhaf,0.241242229938507,1.2230966091156006,0.1780862808227539
10,5,DataOob,0.1958346962928772,1.182376742362976,0.3327900171279907
10,5,AME,0.2500044405460357,1.249161958694458,0.1482333540916443
10,5,DVRL,0.1400686055421829,0.8867571353912354,0.5227854251861572
10,5,KNNShapley,0.3007769286632538,1.2498786449432373,-0.0247488021850585
10,5,LavaEvaluator,0.1928420215845108,1.0976399183273315,0.3429860472679138
10,6,LossVal (epochs = 5),0.2162432670593261,1.3743127584457395,0.2632578611373901
10,6,LossVal (epochs = 30),0.1762167066335678,1.1778303384780884,0.3996286392211914
10,6,Random,0.2514613568782806,1.2093113660812378,0.143269658088684
10,6,InfluenceSubsample,0.1573461145162582,0.7584946751594543,0.4639208316802978
10,6,LeaveOneOut,0.2357436120510101,1.3371821641921997,0.1968200802803039
10,6,DataShapley,0.2210787385702133,1.1163406372070312,0.2467833757400512
10,6,BetaShapley,0.2450672835111618,1.2167775630950928,0.1650542616844177
10,6,DataBanzhaf,0.3752385675907135,1.524025797843933,-0.2784401178359985
10,6,DataOob,0.1796732991933822,1.1743947267532349,0.3878519535064697
10,6,AME,0.1669794619083404,0.9697849154472352,0.4310999512672424
10,6,DVRL,0.1597227603197097,0.8463516235351562,0.4558236002922058
10,6,KNNShapley,0.2386608868837356,1.2382469177246094,0.186880886554718
10,6,LavaEvaluator,0.215708777308464,1.148661732673645,0.2650788426399231
10,7,LossVal (epochs = 5),0.20480777323246,1.4812017679214478,0.3022186756134033
10,7,LossVal (epochs = 30),0.1978941112756729,0.9835078716278076,0.325773537158966
10,7,Random,0.1584124565124511,1.11129629611969,0.4602878093719482
10,7,InfluenceSubsample,0.2040437161922454,0.9338011741638184,0.3048217892646789
10,7,LeaveOneOut,0.2372275590896606,1.016746163368225,0.191764235496521
10,7,DataShapley,0.233790174126625,1.0820538997650146,0.2034754753112793
10,7,BetaShapley,0.1609640717506408,1.1745357513427734,0.4515944123268127
10,7,DataBanzhaf,0.2742461860179901,1.4466379880905151,0.0656415820121765
10,7,DataOob,0.1770390570163726,1.3708388805389404,0.3968268632888794
10,7,AME,0.1864067018032074,1.1092554330825806,0.3649111986160278
10,7,DVRL,0.2743564546108246,1.2899823188781738,0.0652658939361572
10,7,KNNShapley,0.2949993312358856,1.1639117002487185,-0.0050644874572753
10,7,LavaEvaluator,0.1919861733913421,1.1026309728622437,0.3459019660949707
10,8,LossVal (epochs = 5),0.1806933730840683,0.94575297832489,0.384376585483551
10,8,LossVal (epochs = 30),0.2882319390773773,1.5522127151489258,0.017992079257965
10,8,Random,0.149643063545227,1.028120994567871,0.4901651740074157
10,8,InfluenceSubsample,0.2284067869186401,1.3510404825210571,0.2218166589736938
10,8,LeaveOneOut,0.1997316926717758,1.028321385383606,0.3195129036903381
10,8,DataShapley,0.1720366925001144,1.230973243713379,0.4138699173927307
10,8,BetaShapley,0.2383403778076172,1.184678077697754,0.1879729032516479
10,8,DataBanzhaf,0.4398941397666931,1.7012872695922852,-0.4987220764160156
10,8,DataOob,0.1640577465295791,0.8048513531684875,0.4410542249679565
10,8,AME,0.2032796591520309,1.1052920818328855,0.3074249625205993
10,8,DVRL,0.2523811459541321,1.521065354347229,0.1401359438896179
10,8,KNNShapley,0.1855294406414032,0.8710914850234985,0.3679000735282898
10,8,LavaEvaluator,0.2805420458316803,1.51239812374115,0.0441915988922119
10,9,LossVal (epochs = 5),0.1964413523674011,1.41254460811615,0.3307231068611145
